Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.78, -0.09, 7.77, 0.02, 0.05, 0.02
50, -4.47, 0.03, 8.14, 0.04, 0.15, 0.24
100, -5.66, -0.19, 7.00, 0.03, -0.03, 0.22
150, -4.20, -0.05, 7.49, 0.32, 0.08, 0.22
200, -6.20, 0.84, 9.50, 0.13, 0.02, 0.36
250, -10.63, 1.62, 10.10, -0.08, 0.09, -0.18
300, -12.85, 2.13, 9.91, -0.42, -0.08, -1.17
350, -8.07, 0.86, 7.85, -0.48, -0.03, -2.07
400, -10.16, 1.94, 9.81, -0.58, 0.12, -2.65
450, -8.78, 1.68, 7.23, -0.45, 0.57, -3.65
500, -1.31, -2.00, 5.00, -0.13, 0.57, -3.95
550, 1.73, -2.59, 5.61, 0.39, 0.41, -3.09
600, 0.09, -3.51, 4.82, 0.27, -0.68, -1.64
650, -2.89, -3.63, 5.12, 0.77, -0.71, -1.58
700, -1.31, -3.60, 5.32, 0.93, -0.86, -1.51
750, 1.98, -3.95, 5.56, 1.27, -1.08, -1.26
800, 5.74, -4.21, 7.24, 1.42, -1.17, -0.45
850, 7.75, -2.70, 6.46, 1.86, -0.21, 0.67
900, 3.28, -0.66, 6.06, 2.44, 2.75, 0.83
950, 4.21, 2.46, 8.77, 2.37, 0.53, 2.11
