Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -10.32, -0.99, 5.65, 0.00, -0.27, -1.10
50, -5.79, -1.92, 4.74, 0.29, -0.41, -1.24
100, -6.25, -1.36, 8.26, 0.43, -0.39, -1.27
150, -5.49, -1.82, 7.42, 0.26, -0.34, -1.32
200, -5.60, -2.17, 7.73, 0.20, -0.43, -1.09
250, -5.37, -2.64, 7.10, 0.16, -0.28, -1.19
300, -4.87, -2.61, 7.80, 0.22, -0.35, -1.32
350, -3.17, -3.01, 8.29, 0.17, -0.43, -1.12
400, -3.76, -3.30, 8.03, 0.09, -0.49, -0.94
450, -5.23, -3.36, 7.89, 0.06, -0.51, -1.06
500, -3.31, -3.70, 6.96, 0.14, -0.20, -1.25
550, -3.27, -3.83, 7.36, 0.31, -0.46, -1.13
600, -4.41, -3.83, 6.92, 0.40, -0.51, -1.26
650, -2.70, -3.27, 7.61, 0.55, -0.48, -1.60
700, -0.56, -3.07, 9.15, 0.54, -0.61, -1.46
750, -1.82, -2.96, 9.14, 0.39, -0.48, -1.43
800, 2.11, -3.98, 4.83, 0.61, -0.21, -1.28
850, 1.89, -3.31, 7.45, 1.17, -0.62, -0.80
900, 6.00, -3.19, 8.24, 1.37, 0.41, -0.58
950, 11.17, -2.62, 8.40, 1.55, 0.59, 0.64
