Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.60, -0.91, 6.92, -0.00, -0.09, 0.67
50, -7.59, -0.38, 7.18, 0.04, -0.09, 0.67
100, -8.77, -0.21, 7.20, 0.04, 0.07, 0.45
150, -10.17, 0.38, 7.93, 0.06, 0.00, -0.21
200, -12.84, 0.91, 8.24, -0.12, -0.09, -0.84
250, -11.74, 0.94, 6.78, -0.22, -0.42, -2.03
300, -3.96, -0.44, 5.09, 0.08, -0.19, -2.56
350, -0.25, -1.65, 8.44, 0.19, -0.24, -1.73
400, -1.94, -2.40, 7.77, -0.05, -0.11, -0.97
450, -3.25, -2.98, 7.54, -0.03, -0.14, -0.49
500, -5.03, -3.09, 6.62, 0.01, -0.12, -0.46
550, -5.52, -2.90, 6.70, 0.20, -0.25, -0.54
600, -6.06, -2.92, 6.59, 0.30, -0.08, -0.78
650, -6.75, -2.63, 7.22, 0.41, -0.22, -0.95
700, -7.13, -2.34, 8.54, 0.52, -0.28, -1.31
750, -5.04, -2.28, 8.44, 0.35, -0.28, -1.70
800, -1.49, -2.97, 7.44, 0.40, -0.46, -1.46
850, -2.58, -3.09, 6.97, 0.51, -0.57, -1.22
900, -3.08, -2.94, 6.22, 0.73, -0.29, -1.34
950, -0.29, -3.10, 4.51, 1.23, 0.11, -1.42
