Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -10.86, -1.13, 9.23, -0.07, -0.14, -0.73
50, -7.47, -2.70, 4.14, 0.02, -0.15, -1.08
100, -9.12, -2.07, 6.35, 0.33, -0.26, -1.37
150, -6.33, -2.00, 7.55, 0.21, -0.50, -1.85
200, -5.00, -2.90, 6.19, 0.35, -0.26, -1.80
250, -4.51, -3.00, 7.45, 0.33, -0.20, -1.91
300, -3.73, -3.32, 7.93, 0.32, -0.15, -1.81
350, -2.32, -3.97, 7.17, 0.29, -0.19, -1.55
400, -4.20, -3.80, 8.20, 0.29, -0.24, -1.55
450, -2.38, -4.65, 6.58, 0.25, 0.13, -1.56
500, -1.40, -4.95, 5.69, 0.58, -0.38, -1.24
550, -2.92, -4.27, 6.92, 0.77, -0.61, -1.15
600, -1.20, -3.89, 6.76, 0.94, -0.56, -1.23
650, 1.44, -3.73, 6.90, 1.29, -0.17, -1.08
700, 7.05, -4.15, 8.26, 1.47, 1.22, -0.72
750, 13.18, -2.80, 7.82, 1.57, 0.42, 1.67
800, -5.13, 2.71, 16.18, 1.37, -0.35, 2.97
850, -17.39, 1.73, 14.93, 0.13, 0.57, 0.78
900, -7.73, -0.06, 11.61, -0.15, 0.07, -1.08
950, 1.76, -2.23, 7.68, -0.35, 0.16, -0.97
