Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.28, -2.88, 9.06, 0.13, 0.08, 0.13
50, -8.36, -1.68, 10.68, -0.13, 0.16, 0.04
100, -9.05, -0.85, 12.74, -0.70, -0.21, -0.64
150, -6.61, -1.68, 8.29, -1.08, -0.18, -1.04
200, -8.23, -1.45, 7.46, -1.08, -0.27, -1.61
250, -5.74, -2.33, 3.67, -0.94, -0.56, -2.09
300, -0.83, -4.25, -1.34, -0.28, -0.51, -2.19
350, -4.01, -3.48, -2.02, 1.56, -0.44, -2.10
400, 1.63, -2.63, 4.57, 1.81, -1.51, -1.93
450, 4.39, -2.80, 7.50, 2.12, -0.94, -1.59
500, 9.80, -3.01, 9.18, 2.06, -1.24, -0.37
550, 5.35, -0.81, 14.31, 1.88, -0.47, 0.64
600, 1.76, -0.63, 12.52, 1.36, -0.44, 0.78
650, -0.69, 0.81, 18.11, 0.75, 0.16, 0.72
700, -0.60, -0.09, 13.03, -0.32, 0.16, 0.35
750, -2.28, -0.65, 9.28, -0.27, 0.30, -0.02
800, 1.03, -1.31, 8.53, -0.23, 0.11, -0.20
850, 1.59, -1.44, 9.26, -0.03, 0.12, 0.04
900, 0.03, -1.22, 9.51, -0.04, 0.12, 0.05
950, -0.38, -1.02, 10.51, -0.03, 0.13, 0.03
