Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.53, 0.31, 12.07, 0.40, -0.26, 0.51
50, -15.35, 4.07, 20.18, -0.93, -0.79, -0.45
100, -16.68, 5.70, 10.35, -2.24, 0.29, -3.72
150, 2.22, 4.04, 4.92, -1.35, 0.48, -4.37
200, 6.63, -1.26, 7.25, -0.84, 0.01, -3.44
250, 2.56, -2.61, 6.63, -0.72, 0.48, -2.62
300, 2.74, -3.93, 5.24, -0.29, 0.08, -2.16
350, 3.84, -4.62, 4.40, 0.25, -0.05, -1.50
400, 2.89, -4.89, 5.79, 0.80, -0.20, -0.86
450, 5.00, -4.58, 5.91, 1.12, 0.33, -0.40
500, 4.31, -3.58, 5.52, 1.60, -0.13, 0.19
550, 6.95, -1.05, 9.66, 2.11, -0.03, 1.00
600, -0.01, 1.91, 16.17, 1.46, 0.13, 1.80
650, -6.21, 1.85, 16.65, 0.52, 0.40, 1.11
700, -6.20, 0.16, 12.58, -0.38, 0.50, -0.15
750, -0.19, -1.75, 8.10, -0.28, 0.09, -0.36
800, 0.86, -1.71, 8.31, -0.08, -0.11, 0.06
850, -1.66, -1.04, 9.17, 0.03, -0.11, 0.09
900, 0.08, -1.40, 9.28, 0.04, -0.10, -0.09
950, 0.15, -1.26, 9.74, 0.07, -0.03, 0.11
