Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.28, -0.88, 5.72, 0.03, 0.02, 0.42
50, -10.07, -0.28, 7.59, -0.19, -0.27, 0.35
100, -17.13, 1.06, 6.03, -0.04, 0.04, -0.87
150, -12.70, 0.79, 7.45, -0.30, -0.29, -2.31
200, -7.11, -0.86, 2.91, 0.07, -0.26, -2.89
250, -5.45, -0.75, 7.20, 0.27, -0.28, -3.03
300, -2.88, -2.36, 6.06, 0.46, -0.26, -2.74
350, -1.47, -2.95, 8.40, 0.30, -0.18, -2.43
400, -1.18, -4.28, 6.29, 0.32, 0.13, -2.01
450, -1.82, -4.93, 6.04, 0.47, 0.23, -1.48
500, -2.45, -5.47, 3.55, 0.87, 0.68, -1.18
550, -5.71, -4.55, 1.79, 1.42, -0.08, -0.86
600, 0.76, -3.25, 2.10, 2.37, 0.08, -1.16
650, 11.71, -1.81, 12.34, 2.72, -0.77, 0.21
700, 3.45, 2.68, 21.11, 1.55, -0.57, 2.70
750, -11.53, 2.08, 17.25, -0.13, 0.23, 1.62
800, -11.54, -0.69, 7.53, -0.49, 0.50, -0.09
850, -3.82, -2.22, 6.63, -0.17, 0.23, -0.68
900, -0.46, -2.71, 6.54, 0.18, -0.14, -0.28
950, -1.75, -1.48, 10.85, 0.25, -0.14, 0.11
