Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -18.29, 1.91, 11.12, -0.45, 0.23, -1.87
50, -10.97, 1.98, 6.72, -0.41, 0.35, -3.76
100, -2.93, 1.50, 7.28, 0.03, 0.62, -4.07
150, 3.51, -1.18, 8.21, -0.01, 0.22, -3.32
200, 3.33, -3.89, 7.50, -0.12, -0.13, -1.70
250, -2.16, -4.55, 7.71, -0.06, -0.23, -0.85
300, -4.70, -4.45, 7.62, -0.09, -0.18, -0.99
350, -3.06, -4.74, 7.30, 0.02, -0.10, -1.15
400, -4.24, -4.87, 7.17, 0.07, -0.16, -1.26
450, -3.84, -4.62, 6.30, 0.25, 0.06, -1.65
500, -3.60, -4.54, 5.42, 0.47, 0.02, -1.89
550, -1.83, -4.08, 4.29, 0.99, -0.01, -2.06
600, 1.37, -3.84, 4.70, 1.52, 0.27, -1.85
650, 3.68, -2.85, 5.84, 2.06, 0.56, -1.62
700, 11.86, -2.33, 5.75, 2.43, 0.99, -0.23
750, 9.84, 1.30, 11.39, 2.84, 0.32, 1.73
800, -3.67, 5.21, 16.17, 1.67, 0.36, 2.80
850, -13.68, 4.52, 17.60, 0.76, 0.11, 1.22
900, -4.72, 1.68, 15.33, -0.47, 0.51, -0.28
950, -0.42, -0.67, 7.46, -0.56, 0.44, -0.13
