Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.62, -1.92, 6.94, -0.04, 0.02, -0.02
50, -5.37, -2.00, 7.33, 0.06, 0.01, 0.04
100, -6.65, -1.70, 7.98, -0.01, 0.07, 0.05
150, -7.25, -1.71, 7.47, -0.10, 0.12, -0.16
200, -7.53, -1.75, 7.35, -0.13, 0.07, -0.32
250, -6.96, -2.04, 6.57, -0.16, -0.05, -0.47
300, -8.36, -1.77, 7.74, -0.03, 0.00, -0.43
350, -11.85, -1.23, 7.75, -0.24, -0.14, -1.41
400, -7.40, -1.44, 7.05, -0.27, -0.08, -2.04
450, -5.78, -2.75, 6.29, -0.26, -0.36, -2.07
500, -5.64, -3.03, 7.30, -0.26, -0.27, -2.08
550, -2.98, -4.04, 4.57, -0.10, -0.19, -2.02
600, -3.64, -4.47, 5.49, 0.13, -0.32, -1.67
650, -6.38, -3.69, 3.93, 0.30, -0.29, -2.24
700, 2.21, -4.71, 3.39, 0.92, -0.36, -2.32
750, 3.07, -4.48, 2.77, 1.54, 0.07, -1.40
800, 1.85, -3.38, 4.95, 2.48, 0.41, -1.41
850, 11.30, -2.28, 13.19, 2.15, -0.36, -0.38
900, 7.72, -0.28, 16.51, 1.36, 0.54, 1.95
950, -13.41, 0.71, 14.54, 0.43, 0.02, 1.37
