Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.90, -3.06, 7.40, -0.01, -0.03, -0.08
50, -11.18, -2.35, 8.38, -0.15, -0.32, -0.35
100, -7.57, -3.09, 5.33, -0.19, -0.63, -1.07
150, -6.08, -3.38, 6.44, 0.14, -0.61, -1.05
200, -5.66, -3.00, 7.72, 0.09, -0.64, -1.20
250, -5.09, -3.35, 5.96, 0.30, -0.52, -1.51
300, -4.22, -2.92, 8.08, 0.45, -0.37, -1.50
350, -2.02, -3.95, 7.44, 0.28, -0.40, -1.49
400, -1.22, -3.80, 6.74, 0.46, -0.31, -0.96
450, -3.61, -3.22, 8.06, 0.61, -0.16, -1.06
500, -1.50, -2.95, 8.68, 0.47, -0.25, -1.03
550, -1.07, -2.95, 8.68, 0.59, -0.17, -1.07
600, 2.11, -3.24, 9.40, 0.47, -0.26, -1.01
650, 5.85, -3.73, 8.43, 0.44, -0.09, -0.46
700, 5.52, -3.75, 8.62, 0.50, 0.11, 0.46
750, 1.21, -3.11, 9.77, 0.54, -0.01, 0.88
800, -3.18, -2.57, 10.66, 0.41, 0.01, 0.97
850, -4.63, -2.51, 12.74, 0.18, -0.02, 0.40
900, -3.67, -2.96, 10.24, -0.14, 0.09, 0.13
950, -2.20, -2.71, 10.01, -0.12, 0.15, 0.02
