Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -18.56, 4.45, 19.34, 0.39, 0.02, 0.42
50, -24.35, 5.49, 7.84, -1.36, -0.93, -2.90
100, -2.97, 2.11, 1.48, 0.17, 0.08, -4.37
150, 3.26, 0.02, 8.81, 0.16, -0.51, -3.57
200, 3.45, -1.65, 8.14, 0.15, -0.24, -2.52
250, 2.23, -2.96, 9.49, -0.02, -0.26, -1.32
300, -1.07, -3.56, 8.58, -0.07, -0.31, -0.91
350, -0.68, -3.77, 8.95, -0.13, -0.31, -0.64
400, -3.11, -3.95, 7.86, -0.10, -0.39, -0.67
450, -3.65, -3.72, 7.46, -0.06, -0.33, -0.88
500, -3.86, -3.73, 5.99, 0.15, -0.35, -1.32
550, -0.89, -3.90, 3.81, 0.60, 0.24, -1.60
600, 8.99, -5.08, -0.53, 1.85, 0.91, -1.23
650, 15.01, -1.61, 7.82, 2.78, 0.27, 1.14
700, 0.50, 5.55, 16.70, 2.15, 0.10, 3.32
750, -18.43, 6.10, 21.44, 0.74, -0.13, 1.61
800, -6.04, 1.54, 14.31, -0.68, 0.66, -0.78
850, 1.92, -1.59, 8.22, -0.61, 0.50, -0.28
900, -1.72, -1.60, 5.70, -0.33, 0.19, 0.35
950, -4.49, -0.43, 8.76, -0.01, 0.00, 0.17
