Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.86, -1.22, 6.35, 0.46, -0.16, 0.74
50, -5.97, 0.10, 7.11, 0.69, -0.12, 1.55
100, -12.55, 2.12, 11.80, 0.50, -0.22, 0.52
150, -13.49, 2.67, 11.95, -0.10, 0.08, -0.93
200, -10.06, 2.05, 8.33, -0.41, -0.31, -2.20
250, -6.91, 2.00, 7.34, -0.26, -0.02, -2.87
300, -1.87, 0.62, 8.49, -0.12, 0.19, -2.76
350, -2.54, -0.43, 8.37, -0.24, -0.12, -2.31
400, -1.89, -1.47, 7.88, -0.19, -0.14, -1.93
450, -1.84, -2.36, 7.71, -0.17, -0.26, -1.50
500, -2.55, -2.91, 7.72, -0.07, -0.41, -1.25
550, -0.44, -3.58, 8.32, -0.10, -0.43, -1.05
600, -1.82, -3.95, 7.72, -0.09, -0.40, -0.58
650, 0.18, -4.33, 7.18, 0.12, 0.04, -0.65
700, -3.27, -3.43, 9.90, -0.02, 0.90, -0.42
750, -3.50, -4.81, 2.03, 0.26, 0.14, -0.59
800, -4.80, -3.32, 3.65, 1.25, 0.05, -0.66
850, -1.19, -2.58, 6.49, 1.57, 0.08, -0.88
900, 4.91, -2.32, 2.54, 2.35, 0.98, -0.39
950, 8.72, 0.62, 9.06, 2.89, -0.15, 1.47
