Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.45, -1.32, 8.77, 0.09, 0.03, 0.17
50, -2.66, -1.47, 5.71, 0.30, 0.48, 0.23
100, -11.41, 0.92, 15.88, 0.14, -0.27, 0.09
150, -12.99, 1.92, 11.41, -0.93, 0.33, -1.75
200, -5.94, 0.51, 7.57, -0.74, 0.16, -2.97
250, -3.83, -0.18, 8.16, -0.63, -0.08, -3.06
300, 0.37, -1.35, 6.86, -0.42, -0.03, -2.94
350, 2.59, -2.96, 7.36, -0.31, -0.40, -2.34
400, 1.94, -3.59, 8.34, -0.22, -0.21, -1.56
450, 0.55, -4.60, 7.93, -0.15, 0.10, -1.15
500, -0.09, -4.66, 7.66, -0.10, -0.11, -1.00
550, -0.04, -4.67, 7.17, 0.11, -0.25, -0.88
600, 0.63, -4.98, 5.33, 0.44, 0.08, -0.83
650, 1.42, -4.79, 4.99, 0.97, 0.13, -0.58
700, 3.42, -4.34, 5.10, 1.48, -0.12, -0.36
750, 7.10, -2.71, 6.50, 2.03, 0.06, 0.41
800, 5.44, 0.59, 12.41, 2.05, -0.22, 1.71
850, -5.54, 2.10, 16.70, 1.23, -0.16, 1.56
900, -5.74, 1.65, 17.34, 0.15, 0.25, 0.36
950, -2.04, -0.52, 10.26, -0.38, 0.40, -0.13
