Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.15, 0.06, 10.06, -0.05, 0.01, -0.12
50, -12.66, 0.72, 11.37, -0.51, 0.20, -1.43
100, -13.35, 1.98, 8.03, -0.88, 0.42, -3.19
150, -4.35, 0.37, 4.93, -0.17, 0.75, -4.02
200, 4.16, -2.46, 5.26, 0.36, 0.15, -3.24
250, 1.80, -3.37, 10.41, 0.14, -0.23, -1.85
300, -0.45, -4.16, 8.14, -0.13, 0.16, -1.31
350, -1.67, -4.63, 7.57, -0.01, -0.33, -0.84
400, -2.88, -5.01, 7.74, -0.00, -0.38, -0.93
450, -0.69, -5.04, 8.11, -0.09, -0.23, -0.95
500, -1.57, -5.26, 6.15, 0.08, 0.14, -0.75
550, -3.08, -5.59, 3.85, 0.49, -0.09, -0.77
600, -1.75, -4.90, 3.95, 1.16, 0.08, -1.05
650, 3.43, -4.54, 4.19, 1.76, 0.29, -0.88
700, 9.37, -3.82, 4.30, 2.38, 0.21, 0.20
750, 7.07, 1.07, 12.39, 2.44, -0.34, 2.38
800, -6.10, 4.02, 18.34, 1.54, -0.24, 2.56
850, -11.43, 2.60, 16.34, 0.36, 0.02, 0.70
900, -3.79, 0.46, 12.27, -0.30, 0.24, -0.41
950, 0.08, -1.17, 9.05, -0.27, 0.21, -0.13
