Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.28, -3.28, 7.50, -0.02, 0.03, 0.02
50, -4.39, -3.11, 8.24, 0.02, 0.01, 0.00
100, -4.17, -3.24, 8.41, 0.01, 0.06, 0.04
150, -5.98, -3.04, 9.33, 0.04, 0.23, 0.13
200, -7.62, -3.80, 8.61, 0.07, 0.86, -0.16
250, -5.35, -2.80, 7.32, 0.27, 1.46, -0.14
300, -13.74, -1.67, 7.15, 0.06, 0.69, 0.06
350, -23.18, 2.22, 9.45, -0.11, -0.34, -2.08
400, -4.17, 1.33, 5.54, -0.39, -0.51, -3.91
450, 0.60, -0.18, 6.87, -0.25, -0.22, -3.55
500, -2.97, -0.57, 4.35, -0.30, -0.23, -3.33
550, 3.13, -1.66, 2.61, 0.13, -0.70, -3.28
600, 9.85, -4.06, 2.02, 0.72, -1.40, -2.46
650, 10.57, -4.59, 2.03, 1.45, -0.76, -0.95
700, 9.23, -3.73, 7.09, 2.14, -0.61, 0.05
750, 10.17, -3.37, 8.66, 2.15, -0.04, 1.20
800, 5.32, -1.29, 13.91, 1.85, -0.10, 2.19
850, -8.15, 0.07, 17.08, 0.90, -0.05, 1.96
900, -6.23, -1.64, 13.00, 0.07, 0.27, 0.26
950, -0.66, -2.63, 10.20, 0.05, 0.05, -0.07
