Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.49, 1.02, 9.53, 0.20, -0.08, 0.85
50, -13.26, 3.69, 15.44, -0.43, -0.28, 0.26
100, -18.92, 5.34, 13.98, -1.81, 0.13, -2.23
150, -10.54, 3.90, 2.62, -1.50, 0.06, -4.32
200, -1.02, 2.24, 6.18, -0.51, 0.13, -4.37
250, 2.76, -0.25, 7.80, -0.60, 0.18, -3.78
300, 2.94, -2.97, 7.56, -0.73, 0.07, -2.72
350, 3.44, -5.63, 4.70, -0.38, 0.30, -1.62
400, 0.28, -5.71, 3.87, 0.22, 0.13, -0.79
450, -5.72, -5.60, 2.13, 0.77, -0.47, -0.85
500, 0.54, -4.94, 3.69, 1.54, -0.44, -1.44
550, 5.21, -4.13, 4.30, 2.21, 0.36, -0.67
600, 7.30, -2.11, 6.31, 2.69, -0.15, 0.39
650, 4.11, 1.27, 12.15, 2.67, -0.90, 1.66
700, -2.38, 3.78, 19.71, 1.70, -0.60, 1.78
750, -7.80, 2.89, 18.75, 0.20, 0.24, 0.69
800, -4.62, 0.34, 11.34, -0.63, 0.61, -0.61
850, 1.13, -1.44, 7.25, -0.36, 0.32, -0.47
900, -0.04, -1.28, 7.54, -0.07, -0.01, 0.13
950, -1.70, -0.56, 9.21, 0.11, -0.05, 0.09
