Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.94, -0.25, 7.14, -0.07, 0.05, -0.04
50, -6.20, -0.41, 6.91, 0.03, 0.00, -0.15
100, -5.27, -0.59, 7.49, 0.04, 0.07, 0.02
150, -7.06, -0.09, 7.69, 0.00, 0.17, 0.07
200, -9.19, 0.25, 7.65, -0.07, 0.04, -0.09
250, -9.50, 0.16, 7.17, -0.11, -0.03, -0.60
300, -7.97, -0.57, 6.29, -0.12, -0.06, -0.92
350, -7.50, -1.64, 4.61, -0.05, -0.24, -1.10
400, -7.98, -0.98, 1.25, 0.75, -0.11, -1.32
450, -8.86, 1.24, 11.30, 0.78, -0.72, -1.65
500, -6.53, 0.55, 9.15, 0.31, -0.28, -2.17
550, -3.10, -0.84, 7.57, 0.28, -0.06, -2.09
600, -3.23, -1.74, 7.89, 0.32, -0.25, -1.67
650, -3.17, -2.18, 8.49, 0.18, -0.26, -1.39
700, -0.89, -2.97, 8.41, 0.10, -0.22, -1.01
750, -4.14, -3.25, 8.26, -0.04, -0.31, -0.57
800, -7.58, -3.30, 4.46, 0.14, -0.08, -1.03
850, -4.43, -2.97, 4.24, 0.73, -0.38, -1.53
900, -0.34, -2.34, 5.59, 1.17, -0.42, -1.27
950, 6.69, -3.36, -0.48, 1.81, 1.12, -0.58
