Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.06, 1.55, 13.25, 0.05, -0.21, 0.07
50, -19.57, 3.99, 14.93, -1.35, -0.72, -1.84
100, -8.09, 1.90, 6.69, -1.18, 0.42, -3.53
150, -1.64, 0.69, 7.70, -1.32, 0.00, -3.52
200, 0.03, -2.34, 4.65, -1.00, -0.11, -2.97
250, -0.75, -3.32, 4.13, -0.46, -0.22, -2.42
300, -0.01, -4.41, 3.68, 0.08, -0.38, -2.11
350, -1.44, -4.27, 6.26, 0.38, -0.12, -2.10
400, 4.02, -4.98, 4.85, 0.76, 0.04, -2.12
450, 4.87, -5.04, 4.44, 1.14, 0.40, -1.32
500, 7.91, -5.25, -0.13, 2.05, -0.15, -0.43
550, 14.64, -2.20, 6.30, 3.23, 0.55, 1.04
600, 1.36, 4.10, 15.28, 2.36, 0.01, 3.12
650, -15.42, 5.16, 20.37, 1.33, -0.45, 1.66
700, -5.68, 2.16, 19.70, -0.28, 0.28, -0.33
750, 0.21, -1.52, 8.15, -0.63, 0.41, -0.25
800, -2.26, -1.55, 7.26, -0.32, 0.13, -0.06
850, -0.91, -1.42, 7.76, 0.01, -0.00, -0.16
900, 0.11, -1.21, 9.61, 0.01, 0.01, -0.02
950, -1.87, -1.01, 9.48, 0.06, -0.02, 0.06
