Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.66, -2.37, 7.55, -0.04, -0.01, 0.02
50, -5.39, -2.34, 8.00, -0.01, -0.02, -0.01
100, -7.25, -1.82, 9.84, -0.26, -0.07, -0.11
150, -7.94, -2.11, 7.71, -0.52, -0.25, -0.45
200, -9.05, -1.88, 7.74, -0.50, 0.05, -0.87
250, -6.66, -2.77, 5.65, -0.44, -0.53, -1.34
300, -4.56, -3.51, 5.53, 0.02, -0.31, -1.44
350, -3.50, -3.59, 8.45, -0.00, -0.36, -1.48
400, -2.25, -4.05, 8.48, -0.09, -0.20, -1.25
450, -1.71, -4.42, 7.38, -0.30, -0.54, -1.21
500, -3.47, -4.84, 4.98, 0.13, -0.45, -1.20
550, -0.63, -4.27, 10.03, 0.19, -0.33, -1.07
600, -2.49, -5.03, 7.58, 0.06, -0.08, -1.06
650, -1.06, -4.83, 7.91, 0.05, -0.21, -1.11
700, -0.38, -5.51, 6.49, 0.20, 0.09, -1.03
750, -0.44, -5.07, 6.01, 0.58, -0.06, -0.83
800, -0.28, -4.78, 8.19, 0.77, 0.13, -0.61
850, 0.32, -4.67, 6.86, 0.87, 0.06, -0.64
900, 4.03, -4.80, 7.05, 1.13, 0.31, -0.10
950, 1.01, -3.54, 6.52, 1.41, 0.01, 0.45
