Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.71, -2.89, 6.82, 0.02, -0.53, -0.03
50, -12.01, -1.39, 8.96, -0.03, -0.64, -0.59
100, -8.82, -1.70, 8.53, -0.28, -0.72, -1.75
150, -4.56, -1.62, 10.24, -0.30, -0.56, -1.99
200, -0.78, -2.68, 9.68, -0.64, -0.24, -1.98
250, -5.01, -2.44, 7.79, -0.84, -0.05, -2.26
300, 2.04, -4.47, 3.36, -0.36, -0.41, -2.51
350, 1.06, -5.04, 5.17, 0.03, -0.17, -1.89
400, -0.45, -5.17, 3.32, 0.50, -0.06, -1.80
450, 4.79, -5.29, 3.51, 1.24, -0.10, -1.43
500, 5.97, -5.17, 3.73, 1.87, 0.29, -0.52
550, 7.24, -3.43, 6.27, 2.40, 0.00, 0.58
600, 0.30, -0.40, 15.25, 2.15, -0.54, 1.02
650, -3.86, 0.72, 19.33, 1.06, -0.22, 0.63
700, -1.68, -0.25, 16.40, -0.05, 0.23, -0.10
750, 0.94, -1.86, 9.57, -0.57, 0.37, -0.06
800, -0.03, -2.78, 6.14, -0.24, 0.23, 0.11
850, -0.97, -2.28, 8.59, 0.12, 0.03, 0.09
900, -1.38, -1.75, 10.76, 0.04, -0.02, -0.03
950, -0.58, -1.75, 10.78, -0.14, 0.04, -0.11
