Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.12, -1.82, 5.45, 0.42, 0.03, 0.29
50, -10.77, 1.07, 11.75, 0.02, 0.08, 0.67
100, -15.88, 1.08, 6.38, -0.63, -0.47, -0.50
150, -9.39, -0.83, 2.17, 0.13, -0.07, -1.68
200, -7.33, -0.62, 5.16, 0.49, -0.38, -1.75
250, -5.30, -0.43, 7.91, 0.55, -0.11, -1.85
300, -5.17, -1.09, 7.51, 0.47, -0.36, -1.63
350, -4.71, -1.94, 7.19, 0.44, -0.24, -1.46
400, -5.45, -1.94, 7.91, 0.41, -0.34, -1.40
450, -4.71, -2.32, 7.19, 0.39, -0.21, -1.49
500, -3.82, -2.45, 7.75, 0.47, -0.28, -1.36
550, -6.13, -2.22, 7.45, 0.48, -0.32, -1.45
600, -3.04, -2.36, 7.40, 0.67, -0.02, -1.77
650, -3.92, -3.03, 5.04, 0.96, 0.44, -1.67
700, -1.62, -2.26, 7.55, 1.47, 0.91, -1.63
750, 3.73, -2.50, 6.66, 1.35, 1.19, -0.83
800, 9.59, -1.86, 2.76, 2.27, 1.31, 0.93
850, 5.59, 4.88, 15.32, 1.66, 0.27, 3.78
900, -16.69, 6.41, 15.44, 0.39, 0.04, 3.12
950, -19.70, 3.63, 8.69, -0.03, 0.33, 0.53
