Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.01, -0.90, 6.42, 0.07, 0.02, 0.28
50, -2.74, -1.53, 5.15, 0.51, 0.48, 0.28
100, -3.52, 0.29, 8.24, 0.58, 0.06, 0.85
150, -11.03, 1.72, 9.08, 0.57, -0.06, 0.77
200, -19.05, 4.31, 14.12, -0.01, 0.18, -0.90
250, -16.25, 3.96, 6.43, -0.62, -0.36, -3.16
300, -7.81, 4.19, 7.44, -0.14, -0.15, -4.33
350, -0.06, 2.45, 5.71, -0.05, 0.03, -4.37
400, 3.38, -1.07, 8.20, -0.04, -0.70, -2.94
450, 0.35, -3.08, 6.91, -0.18, -0.47, -1.84
500, -1.52, -4.32, 4.17, 0.14, -0.75, -1.22
550, -3.98, -3.90, 3.26, 0.76, -0.89, -1.41
600, 1.78, -3.45, 4.89, 1.26, -0.95, -1.55
650, 8.59, -3.59, 5.39, 1.83, 0.68, -0.76
700, 9.20, -1.69, 8.50, 2.28, 1.40, 0.75
750, -0.05, 3.51, 11.69, 2.02, 0.24, 2.72
800, -15.60, 5.23, 22.31, 0.98, -0.31, 1.48
850, -7.94, 1.67, 13.26, -0.58, 0.79, -0.67
900, -0.19, -1.19, 8.25, -0.43, 0.51, -0.43
950, -2.58, -1.20, 5.97, -0.25, 0.19, 0.12
