Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.19, -2.42, 8.36, -0.04, 0.06, -0.02
50, -5.50, -2.67, 7.46, 0.05, 0.31, -0.08
100, -4.34, -2.30, 8.66, 0.04, 0.09, -0.18
150, -5.25, -2.29, 8.73, -0.04, 0.34, -0.09
200, -9.51, -0.83, 12.12, -0.23, 0.83, -0.72
250, -9.08, -1.35, 9.18, -0.77, 1.64, -1.75
300, -10.54, -3.78, 2.96, -0.56, 1.21, -2.28
350, -8.69, -1.78, 4.17, 0.11, 0.00, -3.42
400, -2.95, -2.55, 4.96, 0.37, 0.63, -3.70
450, 1.70, -3.57, 6.88, 0.45, -0.23, -3.14
500, 0.02, -4.70, 8.68, 0.33, 0.53, -2.63
550, 0.73, -4.63, 3.72, 0.90, 0.42, -2.31
600, 4.47, -6.17, 6.87, 0.98, -0.29, -1.21
650, 4.76, -6.45, 5.91, 1.07, 0.08, -0.11
700, -3.28, -5.05, 3.00, 1.45, 0.21, 0.34
750, 4.99, -3.88, 3.98, 2.32, 1.04, 0.17
800, 4.75, -1.34, 10.21, 2.60, -0.48, 1.58
850, -4.99, 2.25, 16.64, 1.77, 0.18, 1.70
900, -7.63, 1.43, 16.60, 0.70, -0.09, 0.96
950, -6.78, 0.11, 13.47, -0.27, 0.34, -0.30
