Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.56, 0.05, 10.70, -0.20, -0.11, 0.11
50, -17.83, 2.73, 13.06, -0.62, -0.29, -0.82
100, -18.95, 6.01, 10.75, -0.83, 0.62, -3.93
150, -0.61, 5.67, 8.06, -1.03, 0.52, -4.37
200, 2.57, 1.11, 2.45, -0.24, 0.08, -4.37
250, 4.51, -0.68, 5.43, 0.23, -1.40, -3.85
300, 6.95, -3.43, 5.17, 0.42, -1.28, -2.82
350, 7.80, -4.83, 5.93, 0.70, -0.68, -1.41
400, 4.98, -4.39, 3.89, 1.15, -0.65, -0.68
450, 4.24, -3.01, 6.30, 1.73, -0.20, -0.36
500, 9.10, -2.00, 6.25, 2.08, 0.50, -0.05
550, 8.22, 0.97, 9.94, 2.06, 0.28, 1.74
600, -2.54, 3.70, 18.74, 1.63, 0.60, 1.94
650, -7.00, 2.64, 17.08, 0.02, 1.69, 0.84
700, -5.61, 0.30, 9.79, -0.51, 0.89, -0.29
750, 0.31, -1.11, 8.14, -0.26, 0.15, -0.35
800, 0.91, -0.89, 8.41, -0.07, -0.06, 0.14
850, -2.07, -0.39, 8.78, 0.01, 0.03, 0.12
900, -0.62, -0.54, 10.05, 0.07, -0.02, -0.10
950, -1.56, -0.35, 10.14, 0.03, 0.25, 0.03
