Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -14.02, -1.27, 3.06, 0.15, -0.15, -1.55
50, -1.61, -3.10, 5.64, 0.30, -0.67, -1.84
100, -2.61, -3.12, 8.32, 0.57, -0.31, -1.11
150, -2.67, -3.21, 10.02, -0.03, -0.05, -0.86
200, -4.76, -3.95, 5.81, -0.06, 0.02, -0.47
250, -5.89, -3.96, 6.29, 0.10, -0.09, -0.51
300, -8.53, -3.51, 6.89, 0.20, -0.12, -0.81
350, -5.71, -3.70, 6.71, 0.23, -0.17, -1.16
400, -4.52, -3.99, 7.29, 0.23, -0.11, -1.20
450, -6.00, -3.99, 6.43, 0.29, -0.16, -1.27
500, -4.34, -3.77, 8.40, 0.25, -0.09, -1.44
550, -6.39, -4.10, 4.89, 0.35, 0.17, -1.64
600, -4.10, -4.14, 3.74, 0.80, -0.07, -1.95
650, -0.76, -4.36, 1.77, 1.61, -0.39, -1.77
700, 2.25, -2.90, 7.70, 2.13, -0.08, -1.32
750, 10.13, -3.12, 11.19, 1.97, -0.15, -0.34
800, 12.85, -0.40, 15.28, 1.45, 0.28, 2.12
850, -9.91, 3.24, 15.13, 0.41, 0.17, 2.91
900, -18.95, 1.45, 11.96, -0.14, 0.38, 0.48
950, -5.74, -1.24, 8.54, -0.35, 0.17, -0.99
