Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.41, -0.06, 7.99, -0.01, 0.04, 0.15
50, -9.10, 0.14, 8.20, -0.07, 0.03, -0.19
100, -14.43, 0.97, 7.24, -0.25, -0.20, -1.19
150, -6.98, -0.35, 5.42, 0.06, -0.18, -2.02
200, -6.33, -0.44, 10.40, 0.17, 0.58, -2.15
250, -6.51, -1.31, 6.36, -0.10, 0.34, -2.28
300, -5.54, -1.39, 6.05, 0.20, 0.40, -2.58
350, -2.07, -2.62, 7.01, 0.34, 0.15, -2.21
400, -1.65, -3.09, 9.72, 0.14, -0.02, -1.52
450, -3.61, -4.17, 7.21, -0.13, 0.14, -0.97
500, -3.39, -4.61, 6.99, -0.02, -0.12, -0.86
550, -5.95, -4.67, 6.37, 0.02, -0.05, -0.75
600, -3.83, -4.71, 7.36, 0.16, 0.21, -1.02
650, -6.71, -4.28, 8.34, 0.01, 1.17, -1.37
700, -4.05, -5.58, 2.48, 0.33, 0.20, -1.45
750, -3.41, -4.63, 7.52, 0.72, 0.36, -1.38
800, -2.41, -5.44, 3.88, 0.76, 0.64, -1.09
850, -0.57, -4.95, 1.85, 1.54, 0.38, -0.79
900, 3.86, -3.16, 8.26, 1.99, -0.58, 0.10
950, 2.98, -2.70, 6.07, 1.94, -0.32, 1.19
