Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.72, -0.31, 6.87, -0.03, 0.04, 0.04
50, -6.50, -0.45, 6.58, 0.01, 0.02, 0.00
100, -5.86, -0.45, 7.06, 0.02, 0.04, 0.10
150, -6.15, -0.30, 6.96, 0.02, 0.06, 0.17
200, -5.99, -0.26, 7.18, 0.02, 0.09, 0.26
250, -8.72, 0.01, 6.98, -0.00, 0.23, 0.16
300, -15.90, 1.24, 7.21, -0.13, -0.04, -0.51
350, -13.43, 0.86, 4.34, 0.10, -0.41, -1.90
400, -11.77, 1.76, 5.82, 0.42, -0.16, -3.14
450, -7.00, 2.37, 7.02, 0.50, 0.22, -3.96
500, 0.06, -0.41, 6.29, 0.58, -0.26, -3.33
550, 0.82, -2.77, 7.67, 0.45, -0.38, -2.06
600, -1.02, -3.78, 5.95, 0.47, -0.39, -1.37
650, -3.39, -3.81, 6.17, 0.68, -0.48, -0.99
700, -1.24, -3.93, 7.92, 0.78, -0.48, -0.85
750, -4.14, -3.94, 6.40, 0.80, -0.42, -0.35
800, -1.79, -3.08, 8.41, 0.91, -0.11, -0.50
850, -1.03, -3.28, 4.59, 1.20, 0.30, -0.08
900, 2.04, -2.19, 5.86, 1.61, 0.32, 0.30
950, 4.70, -0.50, 7.42, 2.23, -0.43, 1.45
