Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.61, -0.26, 7.39, -0.19, -0.48, -0.54
50, -10.07, -0.44, 5.46, 0.05, -0.57, -1.24
100, -7.32, -0.10, 8.57, 0.07, -0.62, -1.56
150, -9.51, 0.18, 9.52, -0.17, -0.30, -1.93
200, -6.19, -0.28, 6.99, -0.27, -0.28, -2.55
250, -5.97, -0.36, 6.83, -0.04, -0.38, -2.76
300, -4.42, 0.26, 6.51, -0.06, -0.42, -3.09
350, 2.96, -1.13, 1.24, 0.29, -0.70, -2.99
400, 9.17, -2.96, 2.80, 1.19, -0.64, -1.57
450, 8.96, -3.67, 6.26, 1.58, 0.62, -0.28
500, 3.14, -3.04, 8.23, 1.95, 0.07, 1.29
550, -3.51, -0.99, 16.65, 1.36, -0.42, 1.01
600, -8.06, -0.90, 17.34, 0.21, 0.02, 0.22
650, 0.84, -3.05, 11.57, -0.30, 0.31, -0.05
700, -4.11, -2.45, 9.73, -0.26, 0.16, 0.39
750, -3.54, -1.83, 9.80, -0.28, 0.24, -0.09
800, -1.42, -2.50, 7.38, -0.22, 0.17, -0.02
850, -2.65, -2.34, 7.52, -0.01, 0.13, 0.13
900, -2.89, -2.25, 7.59, 0.21, 0.06, 0.04
950, -3.57, -1.76, 11.45, 0.15, -0.10, -0.05
