Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.20, -3.55, 8.39, 0.00, 0.19, -0.03
50, -7.34, -3.15, 9.26, -0.04, 0.34, -0.13
100, -4.27, -3.57, 7.51, -0.39, 0.32, -0.51
150, -6.50, -3.19, 8.77, -0.28, 0.20, -0.47
200, -13.60, -2.72, 10.74, -0.73, 0.39, -1.25
250, -8.05, -2.74, 5.39, -0.72, 0.59, -2.80
300, -2.61, -3.97, 3.34, -0.32, 0.48, -2.93
350, -3.61, -4.17, 5.58, 0.18, 0.37, -2.78
400, -0.97, -3.48, 5.28, 0.35, 0.30, -2.56
450, 7.02, -6.79, 4.99, 0.18, 0.13, -1.65
500, 3.61, -7.06, 6.18, 0.85, 0.60, -0.32
550, -0.88, -6.52, 5.16, 0.75, 1.07, 0.29
600, -2.89, -5.77, 3.55, 1.28, -0.28, 0.18
650, 5.32, -5.16, 6.73, 1.51, -0.18, 0.85
700, -4.11, -3.28, 7.73, 1.71, -0.14, 1.30
750, -0.85, -2.35, 9.88, 1.56, 0.55, 0.94
800, -6.05, -1.10, 15.79, 1.15, -0.16, 0.92
850, -8.93, -1.03, 14.37, -0.14, 0.28, 0.11
900, -3.71, -2.60, 8.74, -0.37, -0.04, -0.44
950, -2.41, -3.43, 7.16, -0.22, -0.10, -0.28
