Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.33, 0.18, 10.64, -0.40, 0.03, -0.60
50, -11.19, -0.29, 6.80, -0.55, 0.39, -2.32
100, -1.18, -2.09, 4.09, 0.09, 0.16, -2.35
150, -1.60, -2.38, 8.06, 0.40, -0.05, -1.52
200, -2.79, -2.67, 9.33, 0.07, -0.05, -1.29
250, -2.66, -3.42, 7.90, 0.02, -0.04, -1.00
300, -3.70, -3.70, 7.92, 0.05, -0.07, -0.80
350, -3.97, -3.64, 8.12, 0.07, 0.03, -0.81
400, -4.79, -3.74, 7.70, 0.07, -0.02, -0.93
450, -6.25, -3.52, 8.12, 0.13, -0.01, -1.14
500, -7.08, -3.24, 6.65, 0.29, 0.26, -1.77
550, -6.65, -2.73, 6.88, 0.52, 0.09, -2.37
600, -5.73, -1.58, 5.92, 0.61, -0.63, -2.80
650, -0.10, -1.25, 6.73, 0.80, -0.14, -3.30
700, 11.94, -4.08, 4.37, 1.02, 0.21, -2.06
750, 4.74, -4.01, -3.51, 2.14, 1.32, -0.26
800, 8.98, 0.80, 7.12, 3.64, 0.57, 0.87
850, -0.63, 5.19, 16.32, 2.94, -0.95, 2.36
900, -5.51, 6.14, 25.30, 1.39, -0.35, 1.28
950, -6.20, 3.39, 15.61, -0.39, 0.63, 0.53
