Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -15.42, 0.38, 6.75, -0.45, -0.33, -2.74
50, -9.50, -0.09, 4.86, -0.18, 0.02, -3.75
100, -5.42, 0.75, 3.77, 0.22, 0.39, -4.37
150, 1.87, -1.96, 1.38, 0.95, 0.41, -4.15
200, 7.27, -2.90, 8.63, 1.36, 0.04, -2.93
250, 9.03, -5.26, 9.36, 1.12, 0.13, -1.06
300, 3.18, -5.33, 7.70, 1.26, 0.58, 0.43
350, -5.13, -4.39, 7.55, 1.25, -0.21, 0.47
400, -0.58, -3.97, 11.99, 0.99, -0.32, 0.13
450, -4.12, -3.62, 10.94, 0.59, 0.11, 0.18
500, -1.45, -3.07, 11.96, 0.24, -0.02, -0.06
550, -2.15, -3.42, 9.32, -0.05, 0.15, -0.10
600, -0.27, -3.73, 8.98, -0.06, 0.10, 0.05
650, -2.81, -3.57, 8.94, -0.01, 0.21, 0.14
700, -2.05, -3.79, 8.02, 0.01, -0.10, -0.05
750, -2.21, -3.71, 8.65, 0.06, 0.05, 0.04
800, -1.75, -3.46, 9.35, 0.05, -0.04, -0.02
850, -2.06, -3.66, 8.58, 0.03, 0.03, -0.02
900, -1.06, -3.51, 9.24, 0.01, 0.06, 0.13
950, -4.27, -3.32, 8.79, 0.02, 0.07, 0.06
