Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.17, -2.13, 9.17, -0.02, 0.29, 0.15
50, -9.07, -1.96, 8.48, -0.06, 0.21, -0.28
100, -7.34, -1.64, 9.66, -0.30, 0.12, -0.71
150, -11.48, -1.16, 7.88, -0.49, -0.10, -1.52
200, -9.78, -0.61, 7.71, -0.43, -0.06, -2.57
250, -3.62, -0.49, 8.12, -0.54, 0.03, -3.25
300, -2.09, -1.03, 6.03, -0.49, -0.12, -3.25
350, 0.83, -3.02, 2.77, -0.15, -0.52, -3.14
400, 5.82, -4.08, 4.22, 0.59, -0.24, -2.57
450, 8.20, -5.32, 4.42, 0.94, -0.39, -1.35
500, 4.95, -4.51, 5.63, 1.44, 0.05, -0.22
550, 6.97, -4.12, 6.65, 1.78, -0.15, 0.39
600, 5.79, -2.71, 9.85, 1.91, -0.32, 1.28
650, 4.09, -0.48, 13.85, 1.61, 0.40, 2.22
700, -8.03, 0.23, 14.64, 0.89, -0.03, 1.83
750, -8.69, 0.13, 15.88, 0.09, -0.02, 0.47
800, -1.30, -1.80, 9.99, -0.32, 0.14, -0.11
850, -0.94, -2.05, 9.01, -0.21, 0.14, 0.03
900, -1.96, -1.94, 8.56, -0.08, 0.05, -0.01
950, -0.13, -2.05, 9.24, -0.06, 0.05, -0.13
