Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.32, -2.39, 7.86, -0.05, -0.03, -0.07
50, -9.50, -1.39, 9.90, -0.17, -0.05, -0.36
100, -10.78, -0.83, 10.69, -0.66, -0.29, -1.21
150, -7.26, -2.32, 4.77, -0.82, -0.31, -1.75
200, -5.41, -3.13, 6.56, -0.31, -0.39, -2.00
250, -4.55, -3.26, 6.50, -0.39, -0.23, -2.27
300, -3.63, -3.55, 5.31, -0.10, -0.15, -2.57
350, -2.66, -3.30, 3.87, 0.57, 0.12, -3.10
400, 5.36, -4.02, 4.78, 0.79, 0.07, -2.66
450, 10.47, -6.08, 3.08, 1.64, 1.18, -1.08
500, 4.06, -4.27, 1.94, 2.40, 1.21, 0.94
550, -3.46, 0.23, 12.36, 2.76, -0.32, 1.51
600, -0.80, 0.66, 16.36, 1.71, 0.45, 0.89
650, -7.21, 0.93, 17.64, 0.91, 0.12, 0.73
700, -5.33, 0.14, 14.55, -0.49, 0.42, -0.12
750, -2.86, -1.86, 5.93, -0.44, 0.25, -0.24
800, -1.76, -2.22, 5.87, 0.08, -0.09, -0.12
850, -3.29, -1.00, 11.31, 0.24, -0.04, -0.04
900, -2.86, -0.95, 11.47, -0.19, -0.01, -0.13
950, -4.46, -1.04, 10.79, -0.39, -0.08, -0.30
