Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.89, -0.78, 9.41, 0.31, 0.09, 0.62
50, -7.85, 0.23, 9.18, 0.35, 0.20, 0.48
100, -11.96, 1.23, 11.45, -0.15, 0.24, -0.49
150, -15.08, 1.93, 7.98, -0.44, -0.18, -1.91
200, -7.20, 1.21, 5.74, 0.00, -0.19, -3.07
250, -3.12, 1.54, 11.95, -0.18, -0.04, -3.31
300, 1.12, -1.58, 5.60, -0.41, 0.21, -2.72
350, -2.91, -2.19, 6.89, 0.01, -0.38, -2.23
400, -0.73, -2.59, 7.72, 0.07, -0.34, -2.12
450, 0.04, -3.61, 7.83, -0.01, -0.40, -1.49
500, -1.04, -3.98, 6.90, 0.14, -0.54, -1.20
550, -1.63, -4.22, 6.82, 0.31, -0.52, -1.14
600, 0.76, -4.47, 4.21, 0.71, -0.01, -1.16
650, 4.92, -4.82, 2.63, 1.55, 0.85, -0.65
700, 11.83, -2.46, 6.66, 2.25, 0.52, 0.81
750, 0.84, 2.44, 10.78, 2.15, 0.08, 3.05
800, -13.43, 4.53, 20.01, 1.21, -0.27, 1.87
850, -10.31, 2.09, 15.04, -0.10, 0.52, -0.17
900, 1.04, -0.56, 9.85, -0.34, 0.32, -0.42
950, -2.10, -0.96, 7.68, -0.29, 0.20, 0.32
