Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.47, 0.70, 12.59, 0.52, -0.07, 0.78
50, -12.37, 1.37, 10.91, 0.07, -0.03, 0.16
100, -16.00, 2.54, 11.94, -0.52, 0.26, -1.79
150, -13.49, 3.78, 5.47, -0.51, -0.01, -3.96
200, -3.38, 3.61, 6.46, 0.09, 0.08, -4.37
250, 4.63, 0.94, 7.06, 0.18, -0.27, -3.98
300, 1.87, -1.46, 9.45, 0.13, -0.24, -2.42
350, -0.19, -2.92, 7.91, 0.05, -0.10, -1.90
400, -0.54, -3.42, 7.50, 0.18, -0.27, -1.50
450, 0.68, -4.06, 6.99, 0.27, -0.39, -0.88
500, -1.45, -4.00, 5.99, 0.58, -0.03, -0.89
550, 1.47, -4.17, 5.07, 1.23, 0.12, -0.73
600, 9.79, -3.87, 7.83, 1.58, 0.38, 0.23
650, 6.52, 0.58, 11.49, 1.37, 0.12, 2.45
700, -12.89, 3.08, 15.23, 0.86, -0.98, 2.20
750, -10.35, 1.44, 16.68, -0.17, 0.29, -0.17
800, 0.42, -1.81, 8.51, -0.40, 0.37, -0.53
850, 0.27, -1.95, 8.11, -0.25, 0.22, 0.23
900, -3.19, -1.27, 8.30, -0.05, 0.05, 0.26
950, -2.40, -1.30, 8.78, 0.00, 0.06, 0.05
