Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.71, -2.90, 6.05, -0.03, 0.12, 0.18
50, -5.28, -2.37, 7.73, 0.05, 0.02, 0.49
100, -15.92, -0.16, 9.38, -0.13, 0.24, -0.38
150, -8.39, -2.04, 4.70, -0.39, -0.04, -1.47
200, -5.41, -3.06, 3.21, 0.34, -0.17, -1.47
250, -5.41, -2.45, 9.29, 0.37, -0.26, -1.35
300, -3.28, -3.45, 7.93, 0.03, -0.05, -1.26
350, -6.76, -3.59, 5.72, 0.18, -0.04, -1.29
400, -5.13, -3.66, 6.21, 0.43, -0.19, -1.36
450, -6.05, -3.44, 7.92, 0.23, -0.36, -1.44
500, -6.36, -3.49, 6.76, 0.29, -0.42, -1.79
550, -3.54, -3.97, 6.69, 0.34, -0.06, -1.92
600, -3.09, -4.33, 3.72, 0.67, -0.30, -1.90
650, -0.39, -3.81, 4.75, 1.22, -0.88, -1.80
700, 3.73, -4.29, 2.28, 1.94, 0.60, -1.36
750, 14.28, -4.09, 7.06, 2.59, 0.60, 0.25
800, 2.75, 2.27, 13.62, 2.44, -0.95, 2.65
850, -13.68, 5.10, 26.13, 0.84, -0.06, 1.43
900, -8.50, 0.80, 12.23, -0.72, 0.62, -0.60
950, 0.52, -2.42, 5.78, -0.62, 0.49, -0.53
