Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.43, -2.22, 8.98, 0.01, 0.56, 0.12
50, -12.22, -0.95, 10.04, -0.10, 1.03, -0.37
100, -13.30, 0.20, 10.51, -0.54, 0.52, -1.54
150, -10.60, 0.28, 9.50, -0.81, 0.60, -2.72
200, -15.51, 5.27, 13.92, -1.45, 0.58, -4.37
250, 3.87, 2.28, 0.21, -1.52, 0.72, -4.37
300, 11.51, -5.58, -4.09, -0.29, -0.20, -3.02
350, 5.29, -5.63, -0.11, 1.21, 0.15, -1.94
400, 5.41, -5.20, -0.68, 2.04, -0.12, -1.10
450, 9.47, -4.05, 2.76, 3.02, 0.02, -0.11
500, 8.13, -1.97, 11.50, 3.02, -1.29, 1.12
550, 9.79, 0.10, 17.65, 2.11, 0.26, 2.28
600, -5.81, 0.73, 14.54, 1.05, 0.51, 2.59
650, -12.65, 0.41, 14.38, 0.55, 0.08, 1.18
700, -6.82, -0.67, 13.29, -0.08, -0.06, -0.23
750, 0.61, -2.08, 9.61, -0.25, 0.21, -0.29
800, -1.57, -2.09, 8.26, -0.18, 0.10, 0.03
850, -1.37, -1.97, 8.90, -0.00, 0.01, -0.06
900, -1.09, -2.00, 10.03, -0.06, -0.01, -0.08
950, 0.32, -2.44, 9.18, -0.06, 0.12, 0.06
