Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.90, 0.85, 10.92, -0.11, 0.06, 0.02
50, -13.13, 1.92, 12.36, -0.63, 0.12, -0.87
100, -15.45, 3.45, 9.91, -0.86, 0.35, -2.81
150, -8.80, 4.50, 7.80, -0.83, 0.52, -4.37
200, -1.47, 1.17, 3.79, -0.47, 0.16, -4.20
250, 0.53, -1.32, 7.18, 0.02, 0.13, -3.70
300, 3.21, -2.55, 7.78, 0.01, -0.32, -2.70
350, 3.16, -4.69, 6.01, 0.09, -0.60, -1.44
400, -2.24, -4.75, 5.38, 0.45, -0.60, -1.19
450, -0.97, -4.32, 4.62, 0.83, -0.60, -1.40
500, 3.54, -4.08, 5.00, 1.41, -0.08, -1.27
550, 3.48, -3.32, 1.11, 2.16, 0.93, -1.00
600, 12.15, -0.75, 8.36, 2.84, 0.11, 0.29
650, 7.04, 4.00, 14.52, 2.71, 1.30, 2.36
700, -9.93, 6.37, 20.10, 1.38, -0.22, 2.06
750, -7.34, 3.45, 19.42, -0.39, 0.90, 0.29
800, -3.35, 0.17, 8.58, -0.69, 0.87, -0.34
850, -2.72, -0.60, 6.70, -0.41, 0.20, -0.21
900, -0.71, -0.38, 8.52, -0.12, 0.02, -0.21
950, -1.34, -0.23, 8.60, -0.07, 0.05, 0.05
