Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.84, 3.73, 18.43, -0.25, 0.18, -0.81
50, -20.04, 9.22, 21.59, -2.19, -0.54, -3.02
100, -6.12, 10.94, 11.19, -3.07, 2.03, -4.37
150, 10.39, -1.05, -5.58, -2.09, 0.90, -4.37
200, 11.44, -5.36, -1.25, 0.12, 0.10, -3.00
250, 3.39, -5.71, 3.60, 0.64, -0.26, -1.20
300, 2.24, -4.97, 3.75, 1.12, -0.65, -1.20
350, 2.54, -4.30, 5.72, 1.68, -0.68, -0.62
400, 5.72, -4.52, 6.34, 1.91, -0.05, -0.83
450, 11.87, -3.12, 3.84, 2.42, -0.04, 0.36
500, 3.63, 2.45, 16.17, 2.50, -0.36, 2.07
550, -5.72, 3.27, 20.08, 1.09, 0.13, 1.30
600, -5.78, 1.13, 16.03, -0.31, 0.38, -0.10
650, 2.19, -2.04, 7.65, -0.39, 0.28, -0.30
700, 0.44, -1.63, 8.70, -0.07, 0.08, 0.25
750, -0.62, -1.24, 8.48, 0.06, -0.17, 0.16
800, 0.40, -1.16, 9.74, 0.10, -0.19, 0.12
850, 1.45, -1.04, 10.28, 0.15, 0.11, 0.20
900, -1.01, -0.69, 11.22, -0.03, 0.08, 0.16
950, -0.76, -0.80, 10.49, -0.12, 0.14, -0.05
