Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.34, -1.43, 8.39, -0.18, 0.06, -0.40
50, -8.07, -0.50, 12.60, -0.49, -0.31, -0.85
100, -5.07, -1.90, 8.42, -0.90, 0.05, -1.09
150, -8.51, -1.39, 9.48, -0.96, 0.13, -1.33
200, -7.32, -1.83, 5.84, -0.88, 0.46, -2.19
250, -5.67, -1.51, 6.36, -0.53, 0.65, -3.00
300, 0.39, -2.72, 4.23, -0.28, 0.42, -3.15
350, 1.29, -3.91, 3.01, 0.37, 0.56, -2.60
400, 6.97, -5.32, 1.46, 0.99, -0.20, -1.70
450, 3.97, -5.41, 1.64, 2.23, -0.16, -0.51
500, 8.13, -2.79, 9.70, 2.41, -0.20, 0.18
550, 8.47, -1.91, 14.18, 1.96, -0.09, 1.69
600, -6.94, 0.14, 14.88, 1.12, 0.09, 2.19
650, -10.83, -0.15, 14.25, 0.46, 0.09, 0.69
700, -3.44, -1.05, 13.58, -0.10, 0.14, -0.24
750, -1.54, -2.27, 8.95, -0.30, 0.23, 0.00
800, -3.46, -2.24, 7.66, -0.14, 0.05, 0.07
850, -2.44, -1.99, 8.83, 0.04, -0.01, -0.07
900, -2.22, -1.96, 9.49, -0.02, 0.01, -0.07
950, -1.53, -2.28, 9.92, -0.10, -0.10, -0.13
