Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.45, -2.50, 7.45, -0.01, -0.01, -0.00
50, -5.50, -2.42, 7.92, -0.00, -0.00, -0.01
100, -5.04, -2.59, 6.85, -0.03, 0.02, 0.07
150, -5.02, -2.58, 7.27, 0.08, -0.02, 0.14
200, -5.90, -2.24, 8.36, 0.10, 0.04, 0.23
250, -9.34, -1.62, 8.97, -0.12, 0.01, -0.02
300, -17.17, -0.03, 8.66, -0.34, -0.28, -0.88
350, -10.60, -0.20, 7.57, -0.42, -0.32, -2.76
400, -2.45, -1.24, 8.60, -0.55, -0.15, -2.98
450, -0.83, -3.16, 6.50, -0.64, -0.23, -2.40
500, -1.97, -4.52, 5.54, -0.37, -0.19, -1.93
550, -0.22, -5.30, 5.43, -0.15, -0.28, -1.52
600, -2.38, -5.20, 6.13, 0.12, -0.09, -1.48
650, -0.49, -5.14, 6.52, 0.21, -0.38, -1.61
700, -2.11, -4.73, 6.95, 0.27, -0.33, -1.43
750, -2.00, -4.15, 8.67, 0.22, -0.34, -1.93
800, 4.57, -5.49, 5.97, 0.26, -0.34, -2.06
850, 10.23, -6.96, 4.34, 0.63, 0.01, -1.02
900, 7.24, -6.02, 2.63, 1.34, 0.47, 0.47
950, 11.21, -4.43, 8.46, 1.81, 0.28, 1.50
