Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.47, -0.24, 8.56, 0.27, 0.01, 0.62
50, -16.84, 2.99, 16.15, -0.15, -0.10, -0.35
100, -18.87, 5.03, 10.09, -1.61, 0.76, -3.31
150, -5.02, 4.71, 0.79, -0.12, 0.63, -4.37
200, 2.61, 3.30, 10.47, 0.12, -0.56, -4.37
250, 3.65, 0.66, 9.40, -0.07, 0.58, -3.89
300, 5.09, -2.31, 6.96, 0.26, 0.41, -2.95
350, 6.89, -4.39, 4.44, 0.62, -0.22, -1.69
400, 5.58, -4.21, 5.40, 1.22, 0.66, -0.66
450, 4.88, -4.19, 1.95, 1.84, 0.81, 0.38
500, 8.68, 0.01, 7.30, 2.81, 0.31, 1.64
550, -4.37, 4.71, 18.03, 1.82, -0.18, 2.51
600, -9.24, 4.16, 19.34, 0.37, 0.69, 1.28
650, -7.54, 0.92, 10.00, -0.50, 0.68, -0.09
700, -1.57, -0.59, 8.39, -0.23, 0.31, -0.23
750, -1.60, -0.38, 8.47, -0.17, 0.00, 0.18
800, -2.89, -0.16, 8.45, -0.06, -0.08, 0.15
850, -1.59, -0.26, 9.43, 0.03, 0.04, 0.13
900, -2.49, -0.14, 9.65, -0.01, 0.09, 0.10
950, -2.09, -0.07, 9.87, -0.04, 0.03, 0.08
