Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.54, -1.42, 10.15, -0.29, -0.42, -0.25
50, -11.18, -1.62, 7.01, -0.72, -1.09, -1.38
100, -7.15, -2.83, 4.63, -0.39, -0.74, -1.68
150, -4.53, -2.61, 6.76, -0.06, -1.14, -1.95
200, -2.63, -2.84, 7.82, 0.14, -0.57, -1.81
250, -3.80, -2.23, 7.57, -0.11, -0.63, -2.04
300, -2.73, -2.33, 4.63, 0.27, -0.51, -2.33
350, 2.03, -2.33, 5.80, 0.54, -0.59, -2.21
400, 3.08, -3.53, 4.33, 0.88, -0.49, -1.69
450, 4.69, -3.21, 8.18, 1.11, -0.17, -1.15
500, 4.53, -3.46, 10.60, 1.04, 0.08, -0.80
550, 12.98, -4.14, 9.77, 0.75, 0.18, 0.24
600, 0.15, -1.74, 11.18, 0.93, 0.86, 1.65
650, -11.26, -1.60, 13.13, 0.38, 0.25, 0.46
700, -3.91, -2.51, 12.54, 0.03, 0.13, -0.76
750, 3.93, -2.88, 11.20, -0.25, 0.07, -0.54
800, -1.20, -2.43, 8.31, -0.17, 0.24, 0.05
850, -1.17, -2.42, 10.64, -0.21, -0.07, -0.37
900, -0.24, -2.89, 9.57, -0.40, -0.13, -0.21
950, -0.69, -2.96, 10.24, -0.44, -0.03, -0.25
