Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.36, -0.70, 11.06, -0.40, 0.09, -1.22
50, -11.15, -0.70, 8.62, -0.68, 0.03, -2.26
100, -3.92, -1.22, 6.77, -0.68, -0.15, -3.09
150, -0.68, -2.84, 7.35, -0.60, -0.39, -2.77
200, 1.00, -3.53, 7.43, -0.62, -0.14, -2.63
250, 0.59, -4.39, 5.89, -0.53, -0.15, -2.28
300, 3.24, -5.44, 4.06, -0.14, 0.19, -1.85
350, 3.19, -6.01, 1.28, 0.53, 0.42, -1.37
400, 1.93, -5.27, 1.97, 1.60, 0.20, -0.99
450, 13.21, -5.67, 5.53, 2.10, -0.19, -0.09
500, 7.95, -2.33, 9.18, 2.39, 0.39, 1.77
550, -7.87, 0.61, 15.27, 1.79, -0.34, 1.84
600, -7.27, -0.02, 18.42, 0.81, -0.01, 0.24
650, -1.22, -1.57, 13.14, -0.20, 0.22, -0.30
700, 0.42, -2.59, 7.69, -0.24, 0.12, -0.07
750, -1.42, -2.32, 9.08, -0.00, -0.01, -0.02
800, -0.85, -1.96, 12.19, -0.16, -0.13, -0.05
850, 0.30, -2.00, 12.72, -0.64, -0.03, -0.05
900, 0.99, -2.53, 11.49, -0.97, -0.08, 0.14
950, 2.21, -2.84, 10.79, -1.23, -0.02, 0.44
