Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.35, 3.06, 12.16, -0.61, 0.05, -0.01
50, 3.02, 3.27, 14.45, -1.06, 0.27, -0.02
100, 3.45, 5.08, 18.33, -2.34, 0.46, 0.44
150, 4.03, 6.88, 18.45, -3.75, 0.54, 0.61
200, 0.96, 7.34, 12.53, -4.37, 0.68, 0.98
250, -0.19, 8.79, 13.31, -4.37, 0.85, 0.47
300, -0.69, 2.35, -1.66, -4.37, 0.77, 0.36
350, -1.73, -5.84, -10.16, -4.37, 0.81, 0.07
400, -0.33, -12.33, -16.29, -2.18, 0.44, 0.12
450, -2.76, -9.94, -4.36, -0.16, 0.07, 0.25
500, -2.90, -9.12, -0.10, -0.07, -0.05, 0.10
550, -1.87, -9.32, 1.18, 0.07, -0.10, -0.14
600, 0.30, -10.32, 0.27, 0.19, -0.07, -0.05
650, -1.38, -9.21, 3.93, 0.40, 0.03, 0.03
700, -1.44, -9.57, 3.24, 0.12, -0.02, 0.04
750, -1.61, -9.65, 2.64, 0.10, -0.02, 0.00
800, -1.30, -9.48, 2.97, 0.12, -0.02, 0.02
850, -2.32, -9.39, 1.96, 0.06, -0.04, -0.02
900, -1.51, -9.19, 3.69, 0.04, -0.04, -0.10
950, -0.50, -9.85, 2.07, 0.04, -0.10, -0.10
