Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.62, 23.72, 10.43, -4.37, 1.17, -2.87
50, 4.57, 10.77, -8.66, -4.37, 0.10, -1.43
100, 3.23, -6.98, -16.76, -4.37, 0.60, -1.11
150, 2.56, -11.55, -11.18, -1.70, 0.28, 0.12
200, -3.77, -9.14, -3.03, 0.24, -0.01, 0.15
250, -4.36, -6.22, 8.47, 0.18, -0.09, 0.00
300, -0.82, -8.67, 1.53, 0.08, -0.01, -0.02
350, -3.33, -6.53, 8.31, 0.26, -0.06, -0.04
400, -1.31, -8.04, 4.72, -0.08, -0.08, -0.14
450, -1.81, -7.81, 4.52, 0.39, -0.06, 0.11
500, -3.05, -7.46, 6.82, 0.01, -0.10, -0.05
550, -1.15, -8.37, 5.04, 0.25, -0.10, 0.11
600, -3.74, -7.14, 7.21, 0.22, -0.08, 0.07
650, -2.30, -7.52, 6.14, 0.12, -0.03, -0.03
700, -2.35, -7.68, 5.28, 0.14, -0.05, -0.02
750, -2.69, -7.02, 7.34, 0.04, -0.05, -0.10
800, -1.07, -7.38, 6.42, -0.02, -0.05, -0.03
850, -2.23, -7.13, 6.20, -0.06, -0.01, 0.01
900, -1.41, -7.34, 5.78, 0.07, -0.01, 0.08
950, -2.40, -7.41, 5.35, -0.00, -0.04, 0.05
