Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.95, 3.61, 14.08, -1.98, 0.25, 0.01
50, 1.29, 2.37, 12.48, -2.33, 0.06, -0.09
100, 0.49, 1.55, 11.39, -2.90, 0.51, 0.12
150, 0.18, 0.57, 9.77, -3.09, 0.42, 0.14
200, 0.75, -0.80, 8.94, -3.23, 0.50, 0.18
250, 3.30, -1.68, 8.86, -3.27, 0.10, 0.59
300, -3.65, -3.20, 4.36, -3.31, 1.08, 0.51
350, -1.92, -5.66, 1.31, -3.07, 0.58, 0.17
400, -0.88, -8.30, -2.35, -2.22, 0.69, 0.37
450, -3.98, -8.78, -0.57, -1.38, 0.48, 0.39
500, -5.02, -9.25, -1.85, -0.90, 0.31, 0.02
550, -2.85, -9.89, -1.92, -0.09, -0.09, -0.02
600, -3.65, -8.51, 5.87, -0.03, 0.10, -0.11
650, -1.73, -9.36, 1.86, -0.21, 0.06, -0.16
700, -2.07, -9.06, 3.63, -0.30, 0.13, -0.00
750, -2.54, -9.62, 0.04, -0.10, 0.06, 0.02
800, -2.55, -9.24, 2.53, 0.14, -0.01, 0.08
850, -3.60, -8.86, 3.75, 0.12, 0.05, 0.04
900, -2.70, -9.15, 2.56, -0.05, -0.07, -0.12
950, -1.62, -9.35, 2.29, 0.09, 0.00, 0.00
