Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.49, 18.05, 22.75, -4.37, 0.18, -0.17
50, 3.71, 16.03, 6.19, -4.37, 0.85, -0.01
100, 6.02, 5.46, -6.05, -4.37, 1.05, 0.17
150, 1.36, -4.43, -13.26, -4.37, 1.58, 0.20
200, 1.61, -12.01, -18.48, -2.54, 0.64, 0.48
250, -2.72, -9.79, -4.09, -0.41, 0.07, 0.70
300, -3.27, -9.26, -0.75, -0.25, -0.07, 0.36
350, -3.43, -10.09, -2.48, -0.04, -0.07, 0.05
400, -1.53, -9.42, 1.33, 0.18, -0.16, -0.09
450, -1.08, -10.06, -0.05, 0.14, -0.09, -0.11
500, -0.80, -9.61, 1.37, 0.39, -0.15, -0.02
550, -0.82, -9.14, 3.03, 0.24, -0.04, 0.01
600, -1.15, -9.85, 2.07, -0.00, 0.01, 0.01
650, -1.41, -10.07, 1.63, 0.17, -0.02, 0.02
700, -1.63, -9.79, 1.83, 0.19, -0.06, -0.00
750, -1.81, -9.18, 3.68, 0.19, -0.08, -0.06
800, -0.70, -9.80, 1.93, -0.02, -0.07, -0.11
850, -0.25, -9.83, 1.50, 0.08, -0.06, -0.03
900, -0.54, -9.65, 2.49, 0.08, -0.01, 0.09
950, -1.81, -9.47, 2.94, 0.05, 0.01, 0.02
