Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.66, 2.23, 9.12, -0.02, -0.01, -0.02
50, -0.83, 2.68, 10.35, -0.05, 0.01, 0.00
100, -1.30, 2.61, 10.66, -0.32, 0.01, -0.01
150, -1.05, 2.25, 10.38, -0.50, -0.00, -0.08
200, 0.96, 2.85, 12.68, -0.46, 0.02, -0.04
250, -0.78, 7.72, 27.58, -2.30, 0.31, 0.41
300, -2.85, 9.48, 18.13, -4.37, 0.88, -0.42
350, -0.40, 6.49, 6.81, -4.37, 0.75, -0.56
400, -1.52, 3.20, 4.38, -4.37, 0.98, -0.92
450, -0.31, -1.31, 0.28, -4.37, 0.65, -0.98
500, 2.18, -6.00, -2.92, -3.72, 0.72, -0.65
550, 1.26, -9.04, -4.82, -2.59, 0.27, -0.08
600, -1.35, -9.69, -3.97, -1.65, 0.46, 0.13
650, -2.63, -10.49, -4.62, -0.72, 0.01, 0.18
700, -1.81, -10.45, -3.99, 0.12, -0.12, 0.18
750, -3.12, -9.11, 4.95, 0.50, 0.12, 0.12
800, -2.99, -9.08, 3.28, -0.07, -0.01, -0.13
850, -1.13, -9.73, 2.14, 0.00, 0.00, -0.07
900, -1.24, -9.91, 0.16, 0.03, -0.06, 0.08
950, -2.23, -9.43, 2.55, 0.14, 0.01, 0.12
