Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.14, 2.38, 11.15, -0.13, 0.02, -0.04
50, 1.28, 3.28, 14.05, -0.45, 0.18, 0.02
100, -1.02, 9.50, 29.14, -2.70, -0.02, 0.33
150, -1.20, 14.10, 24.44, -4.37, 0.56, -0.27
200, 0.65, 15.24, 11.13, -4.37, 0.24, -0.09
250, 1.37, 4.99, -6.63, -4.37, 0.54, -0.53
300, 1.38, -4.90, -10.62, -4.37, 0.45, -0.16
350, 1.60, -11.78, -15.86, -2.45, 0.27, 0.11
400, -0.68, -10.41, -5.73, -0.33, 0.12, 0.41
450, -2.53, -8.52, 2.77, -0.14, 0.00, 0.29
500, -2.44, -10.40, -2.50, -0.14, -0.10, 0.02
550, -1.01, -9.66, 1.70, 0.38, -0.13, -0.04
600, -0.94, -9.36, 3.68, 0.23, -0.11, -0.01
650, -0.51, -9.90, 2.10, 0.23, -0.09, 0.01
700, -0.64, -9.27, 4.57, 0.07, -0.02, 0.04
750, -1.38, -10.03, 1.30, 0.08, -0.00, 0.04
800, -1.33, -9.24, 3.22, 0.24, -0.06, 0.02
850, -1.43, -9.58, 2.11, 0.07, -0.04, -0.04
900, -0.11, -9.39, 2.70, 0.30, -0.07, -0.06
950, -0.51, -9.56, 2.47, 0.25, -0.05, 0.03
