Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 1.18, 2.72, 8.81, -0.05, 0.02, 0.01
50, 1.23, 2.78, 9.09, -0.01, 0.00, -0.01
100, 1.13, 2.92, 9.57, -0.04, -0.01, -0.00
150, 0.92, 3.08, 9.89, -0.16, 0.00, -0.02
200, 1.12, 2.64, 8.88, -0.15, 0.00, -0.00
250, 1.32, 2.80, 9.74, -0.16, 0.03, 0.00
300, 0.59, 2.68, 9.07, -0.19, 0.01, 0.02
350, 1.66, 2.73, 10.27, -0.20, 0.07, 0.00
400, 1.14, 3.18, 11.76, -0.39, 0.12, 0.08
450, 2.74, 4.34, 16.36, -1.23, 0.38, 0.16
500, 1.85, 6.85, 21.59, -2.26, 1.06, 0.13
550, 2.74, 12.91, 24.72, -4.37, 0.82, 0.25
600, 0.49, 9.42, 4.65, -4.37, 0.53, 0.28
650, -2.44, 2.19, -1.84, -4.37, 0.70, 0.00
700, -0.81, -4.69, -5.14, -4.22, 0.30, -0.14
750, 0.21, -9.28, -7.71, -2.47, -0.01, 0.01
800, -0.95, -9.85, -3.05, -1.19, 0.29, 0.05
850, -1.38, -9.68, -0.99, -0.53, 0.04, 0.14
900, -1.30, -9.98, 0.24, -0.26, -0.03, 0.07
950, -0.37, -10.03, 0.82, 0.30, -0.09, 0.10
