Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.54, 3.61, 11.07, -0.56, 0.06, 0.01
50, -0.58, 2.92, 9.92, -0.81, 0.13, -0.01
100, 0.16, 3.67, 14.44, -1.07, 0.29, 0.01
150, -3.55, 6.68, 20.49, -2.39, 0.36, -0.00
200, -0.74, 13.79, 28.80, -4.29, 0.31, -0.52
250, -0.74, 16.50, 12.45, -4.37, -0.16, -0.33
300, 1.09, 2.93, -10.62, -4.37, 0.24, -0.72
350, 1.06, -5.58, -8.28, -4.21, 0.19, -0.06
400, 0.37, -10.86, -11.15, -2.17, 0.09, 0.13
450, -2.39, -10.20, -4.68, -0.42, 0.04, 0.16
500, -1.50, -9.35, 0.87, -0.06, -0.13, 0.14
550, -1.82, -9.12, 2.46, 0.26, -0.01, 0.01
600, -1.22, -9.37, 2.90, 0.27, -0.08, -0.07
650, -0.56, -8.81, 5.94, 0.26, -0.03, -0.05
700, -0.26, -9.58, 2.36, 0.32, -0.07, 0.01
750, -1.62, -8.49, 5.86, 0.25, 0.02, 0.08
800, -1.18, -8.78, 5.14, 0.03, -0.02, 0.05
850, -0.95, -9.01, 4.00, 0.13, 0.01, 0.04
900, -1.92, -8.81, 3.94, 0.08, -0.01, 0.02
950, -0.72, -8.95, 4.03, 0.20, -0.08, 0.01
