Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.08, 3.71, 17.22, -1.26, 0.08, 0.03
50, 0.10, 3.55, 15.84, -2.40, 0.61, -0.02
100, 1.22, 2.84, 11.84, -3.11, 0.36, -0.05
150, 0.48, 2.67, 11.89, -3.43, 0.45, 0.29
200, -0.22, 1.83, 11.33, -3.91, 0.67, 0.18
250, -2.45, -0.66, 4.48, -4.06, 0.76, 0.11
300, -1.35, -3.56, 2.50, -3.54, 0.63, -0.27
350, -0.05, -5.77, 1.75, -3.23, 1.03, -0.30
400, -0.47, -8.11, -2.95, -2.65, 0.78, -0.15
450, -1.78, -9.60, -3.39, -1.76, 0.71, -0.05
500, -2.44, -10.44, -5.46, -0.88, 0.13, -0.03
550, -2.31, -10.57, -3.54, 0.25, 0.07, 0.00
600, -1.90, -9.08, 5.18, 0.49, 0.01, -0.01
650, -2.00, -9.37, 3.03, -0.01, 0.00, -0.02
700, -1.14, -9.70, 1.46, 0.08, 0.02, -0.00
750, -2.09, -9.39, 2.95, 0.11, 0.04, 0.10
800, -2.40, -9.42, 2.50, 0.09, 0.00, 0.03
850, -1.87, -9.50, 2.21, 0.04, -0.00, 0.02
900, -2.18, -9.47, 1.80, 0.05, -0.05, 0.03
950, -1.82, -9.52, 2.03, 0.11, 0.00, 0.05
