Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.25, 5.13, 18.81, -2.60, 0.52, -0.23
50, 1.23, 6.69, 18.57, -3.94, 0.52, -0.03
100, -0.44, 6.33, 11.50, -4.37, 0.43, -0.13
150, 1.06, 1.22, 0.45, -4.37, 0.73, -0.29
200, 0.22, -4.01, -1.74, -3.70, 0.75, -0.09
250, -0.51, -6.45, 0.28, -2.95, 0.79, -0.02
300, -1.24, -8.48, -2.11, -2.25, 0.50, 0.05
350, -1.57, -9.29, -1.12, -1.49, 0.44, 0.12
400, -2.28, -9.77, -0.77, -0.94, 0.14, 0.14
450, -2.26, -10.05, -1.30, -0.39, 0.16, 0.08
500, -2.13, -9.75, 0.43, 0.07, 0.04, 0.09
550, -2.96, -9.06, 4.12, -0.03, 0.05, 0.04
600, -1.68, -9.65, 1.69, -0.08, -0.04, -0.03
650, -1.74, -9.35, 3.30, -0.04, 0.05, 0.06
700, -2.56, -9.50, 1.90, -0.12, 0.01, 0.01
750, -2.02, -9.44, 2.64, -0.07, 0.05, 0.04
800, -2.46, -9.56, 2.02, 0.04, 0.02, -0.02
850, -2.30, -9.31, 2.69, -0.12, -0.01, -0.03
900, -2.10, -9.51, 2.14, 0.02, -0.02, 0.00
950, -2.34, -9.45, 2.06, -0.10, -0.03, -0.06
