Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.88, 2.73, 8.59, 0.03, -0.04, 0.00
50, -2.35, 2.59, 8.35, 0.20, -0.07, 0.04
100, -2.56, 3.17, 9.55, 0.09, -0.06, 0.10
150, -2.36, 2.83, 7.68, 0.12, -0.03, 0.00
200, -2.04, 3.18, 9.58, 0.07, -0.05, 0.11
250, -3.59, 3.31, 8.83, 0.12, -0.02, 0.04
300, -1.98, 3.04, 8.70, -0.00, -0.03, 0.02
350, -2.50, 3.12, 8.49, 0.10, 0.02, -0.00
400, -2.63, 3.66, 9.89, -0.05, 0.08, -0.01
450, -2.73, 3.21, 8.30, -0.01, 0.01, -0.07
500, -1.90, 3.84, 11.29, -0.14, 0.01, -0.01
550, -6.62, 16.18, 43.79, -2.15, -0.35, 0.20
600, -7.18, 32.31, 21.22, -4.37, 1.16, -2.76
650, 6.81, 6.39, -20.38, -4.37, -0.37, -1.08
700, 5.33, -12.13, -21.11, -2.87, 0.72, -1.23
750, 0.09, -9.68, -4.87, -0.16, 0.41, 0.52
800, -5.74, -5.94, 8.18, -0.09, 0.24, 0.21
850, -2.96, -6.84, 6.04, 0.03, 0.09, -0.04
900, -3.28, -7.01, 5.78, -0.19, 0.03, 0.01
950, -3.35, -6.80, 6.99, -0.02, -0.03, -0.13
