Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.58, 2.33, 8.15, 0.26, -0.02, -0.03
50, -1.57, 2.60, 8.62, 0.33, 0.02, 0.08
100, -2.56, 3.23, 9.69, 0.32, 0.03, 0.10
150, -2.45, 3.38, 9.49, 0.11, 0.01, 0.01
200, -2.72, 3.32, 9.58, -0.03, -0.06, -0.03
250, -1.62, 2.77, 7.78, 0.08, -0.01, -0.05
300, -2.20, 3.19, 9.09, 0.11, -0.04, 0.04
350, -2.15, 2.77, 7.10, 0.29, -0.03, 0.02
400, -1.49, 2.99, 6.30, 0.99, -0.10, 0.12
450, -1.44, 6.35, 14.43, 1.21, -0.21, 0.38
500, -2.65, 6.91, 14.20, 0.61, -0.06, 0.09
550, -1.96, 10.92, 24.37, -0.10, 0.06, -0.08
600, -9.10, 13.14, 16.51, -3.49, 0.07, -0.68
650, 0.76, 11.38, 13.59, -4.21, 0.21, -1.68
700, 3.99, 3.75, -4.36, -4.37, 0.56, -0.98
750, 2.05, -5.40, -7.49, -1.69, 0.13, -0.26
800, -2.20, -4.01, 3.21, -0.39, -0.16, 0.41
850, -3.49, -4.13, 2.49, -0.05, 0.00, -0.04
900, -0.38, -3.35, 6.62, 0.36, 0.02, 0.17
950, -4.30, -2.28, 7.86, 0.31, 0.09, 0.19
