Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.89, 1.73, 6.56, 0.70, 0.18, 0.13
50, -2.37, 2.36, 8.59, 0.84, 0.03, 0.34
100, -4.96, 2.75, 8.33, 0.78, -0.34, 0.57
150, -4.48, 5.68, 16.63, 0.33, -0.38, 0.71
200, -9.17, 3.76, 8.54, -0.73, 0.02, 0.05
250, -7.84, 11.10, 30.61, -1.66, -0.00, -0.56
300, -16.11, 25.04, 28.81, -4.37, 1.54, -2.50
350, -0.20, 21.33, -3.16, -4.37, 2.39, -4.37
400, 11.44, 5.00, -9.40, -4.37, 0.58, -4.27
450, 11.54, -11.22, -18.25, -3.51, 0.30, -2.05
500, 4.48, -12.04, -11.11, -0.13, 0.37, 0.04
550, -4.40, -7.77, 2.01, 0.53, 0.01, 0.34
600, -3.01, -8.24, 2.72, 0.26, -0.17, 0.01
650, -1.06, -9.33, 2.08, 0.30, 0.00, 0.30
700, -4.29, -8.32, 4.52, 0.42, 0.04, 0.44
750, -4.00, -8.49, 3.81, 0.29, 0.11, 0.37
800, -6.02, -7.89, 5.05, 0.17, 0.01, 0.17
850, -3.86, -8.37, 3.68, 0.08, 0.00, 0.04
900, -3.55, -8.34, 3.64, 0.09, -0.05, 0.04
950, -3.50, -8.01, 4.15, 0.13, 0.08, 0.13
