Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.67, 2.37, 9.67, -0.10, 0.02, 0.00
50, -0.53, 2.32, 10.12, -0.22, 0.02, -0.04
100, -0.17, 2.83, 12.28, -0.36, 0.05, 0.01
150, -1.42, 2.94, 12.67, -0.99, 0.22, -0.00
200, -0.38, 3.30, 15.25, -1.38, 0.07, -0.07
250, -1.57, 3.93, 15.53, -2.31, 0.20, -0.14
300, -0.10, 4.59, 16.21, -3.55, 0.37, -0.17
350, -1.02, 1.82, 6.31, -3.88, 0.21, -0.25
400, 1.39, -1.48, 5.46, -3.46, 0.38, -0.21
450, 0.46, -4.08, 2.77, -3.01, 0.46, 0.02
500, -0.91, -5.68, 3.95, -2.21, 0.56, 0.20
550, -2.43, -4.73, 8.72, -2.72, 0.47, 0.18
600, -1.16, -6.94, 1.36, -2.55, 0.35, 0.06
650, -1.38, -8.62, -1.63, -2.21, 0.57, 0.21
700, -1.69, -10.54, -5.93, -1.03, 0.12, 0.34
750, -4.28, -9.52, 0.64, -0.08, 0.09, 0.41
800, -4.84, -9.20, 0.95, 0.16, -0.05, 0.05
850, -3.08, -8.72, 4.50, 0.08, -0.11, -0.07
900, -2.36, -9.45, 2.04, 0.04, -0.14, -0.11
950, -1.75, -9.57, 0.71, 0.23, -0.09, -0.05
