Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.14, 23.27, 11.54, -4.37, 0.53, -1.75
50, 0.95, 8.32, -12.67, -4.37, 0.58, -1.91
100, 7.01, -9.71, -19.47, -4.37, 0.12, -1.16
150, 0.95, -11.90, -11.78, -0.70, 0.04, 0.52
200, -5.98, -6.84, 5.55, -0.13, 0.07, 0.21
250, -2.33, -8.36, 2.42, -0.40, 0.01, -0.14
300, -2.18, -9.21, 1.28, -0.05, -0.09, -0.07
350, -2.72, -7.74, 5.38, 0.20, -0.09, -0.09
400, -0.60, -8.87, 3.30, -0.04, -0.10, -0.14
450, -1.57, -8.39, 4.86, 0.32, -0.04, 0.11
500, -3.51, -8.02, 6.02, 0.11, -0.04, 0.09
550, -2.43, -9.43, 1.62, 0.20, -0.04, 0.08
600, -3.25, -7.84, 6.55, 0.44, -0.04, 0.04
650, -3.37, -8.28, 4.27, 0.22, 0.00, -0.07
700, -1.71, -9.53, 0.06, 0.50, -0.07, -0.11
750, 0.38, -9.34, -3.70, 1.68, -0.16, 0.19
800, -0.86, -6.92, -3.35, 2.84, -0.20, 0.49
850, -3.45, -0.95, 0.76, 4.20, -0.10, 0.43
900, -0.33, 1.01, 2.96, 4.37, -0.49, 0.35
950, 0.72, 6.69, 15.66, 4.37, 0.26, 0.70
