Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.33, 2.97, 9.11, -0.14, -0.13, 0.03
50, 0.91, 3.04, 9.65, -0.05, 0.03, 0.09
100, 1.56, 2.75, 9.07, -0.33, 0.03, 0.06
150, 1.41, 3.35, 11.73, -0.30, 0.09, 0.09
200, 3.43, 5.88, 21.47, -1.02, 0.61, 0.02
250, 4.87, 16.94, 37.32, -4.37, 1.40, 0.33
300, -2.76, 30.04, 20.97, -4.37, 0.95, -0.03
350, 7.79, 16.94, -11.14, -4.37, 1.50, -1.27
400, 2.90, -3.94, -19.63, -4.37, 0.46, 0.35
450, 1.81, -12.16, -20.09, -2.84, 0.70, 0.11
500, -0.17, -10.59, -8.12, -0.20, 0.12, 0.91
550, -5.94, -8.68, -0.88, 0.28, 0.08, 0.53
600, -4.13, -9.39, 0.52, 0.23, -0.18, -0.08
650, -1.24, -9.66, 2.10, 0.43, -0.20, -0.23
700, 0.05, -9.72, 2.97, 0.40, -0.20, -0.03
750, -0.69, -9.67, 2.82, 0.23, -0.10, 0.03
800, -2.05, -9.34, 2.86, 0.29, -0.04, -0.02
850, -1.00, -9.42, 3.47, 0.10, -0.08, -0.02
900, -0.18, -9.75, 2.91, 0.16, -0.05, 0.09
950, -1.58, -9.33, 3.32, 0.08, -0.04, 0.18
