Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.87, 3.08, 9.68, -0.27, -0.24, 0.07
50, -1.14, 2.87, 9.96, -0.34, -0.22, 0.06
100, -3.22, 5.49, 18.85, -0.86, -0.20, -0.11
150, 5.02, 11.55, 29.51, -3.78, 0.18, 0.01
200, -4.77, 14.81, 15.77, -4.37, 0.69, 0.12
250, -6.22, 6.04, -0.34, -4.37, 0.56, -1.38
300, 7.86, -4.97, -7.67, -4.35, 0.51, -1.27
350, 5.97, -9.44, -6.25, -1.96, 0.47, 0.41
400, -3.96, -7.92, -0.67, -0.84, -0.14, 0.92
450, -5.87, -7.00, 6.15, -0.61, -0.26, 0.33
500, -2.27, -8.19, 1.38, -0.63, -0.17, 0.13
550, -3.15, -8.23, 4.38, -0.19, -0.23, 0.15
600, -3.77, -7.98, 5.07, -0.19, -0.17, 0.00
650, -0.82, -8.58, 3.39, -0.01, -0.18, -0.05
700, -2.55, -8.15, 5.63, -0.03, 0.00, 0.03
750, -1.47, -8.58, 3.67, 0.14, -0.21, 0.07
800, -3.15, -8.13, 4.95, 0.26, -0.06, -0.10
850, -1.64, -8.49, 2.92, 0.46, -0.38, -0.18
900, -7.72, -9.29, -4.09, 1.16, -0.13, -0.29
950, 3.81, -5.86, -1.77, 3.15, -1.34, -0.85
