Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.08, 2.76, 8.24, -0.06, 0.01, -0.09
50, 1.38, 3.11, 10.09, -0.03, -0.01, -0.10
100, 0.40, 3.11, 9.46, -0.14, -0.02, -0.05
150, 0.70, 3.15, 10.63, -0.23, 0.04, -0.12
200, 0.69, 4.08, 13.70, -0.61, 0.21, -0.13
250, 0.10, 4.89, 16.07, -1.57, 0.66, -0.34
300, 1.85, 5.13, 15.64, -2.58, 1.05, -0.38
350, -1.98, 7.03, 17.66, -3.72, 1.30, -0.76
400, 1.64, 5.52, 10.91, -4.37, 1.05, -0.77
450, -1.52, 3.30, 5.21, -4.37, 0.73, -0.78
500, -1.82, -2.58, -3.46, -4.37, 0.16, -0.75
550, -0.21, -8.31, -6.70, -2.45, 0.20, -0.63
600, -0.73, -8.94, -1.05, -1.17, -0.36, -0.41
650, -1.07, -9.04, 1.60, -0.65, -0.04, -0.51
700, 0.86, -9.81, 1.08, -0.16, -0.38, -0.09
750, -1.95, -9.08, 3.91, 0.15, -0.12, -0.22
800, 1.29, -9.07, 5.31, 0.02, -0.17, -0.26
850, -0.34, -9.14, 4.18, -0.04, -0.05, -0.05
900, -0.02, -8.81, 4.99, 0.10, -0.03, -0.10
950, 0.00, -8.49, 5.98, -0.05, 0.01, -0.04
