Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 1.13, 4.57, 17.93, -2.38, 0.45, 0.34
50, 0.52, 3.59, 11.20, -3.32, 0.21, 0.32
100, -0.63, 1.71, 9.09, -3.35, 0.55, 0.30
150, 0.15, 0.93, 9.57, -3.70, 0.50, 0.31
200, -1.54, -2.59, 2.60, -3.38, 0.65, 0.13
250, -0.41, -5.26, 2.37, -2.74, 0.49, 0.04
300, -1.69, -6.57, 2.75, -2.31, 0.53, 0.14
350, -0.47, -7.80, 2.22, -1.88, 0.40, 0.14
400, -0.83, -8.50, 1.44, -1.38, 0.39, 0.26
450, -4.19, -8.99, 0.29, -1.08, 0.54, 0.19
500, -2.44, -9.78, -0.57, -0.53, 0.15, 0.01
550, -3.20, -9.47, 1.31, -0.09, 0.11, 0.04
600, -1.67, -9.34, 2.21, 0.29, -0.07, -0.05
650, -2.57, -8.26, 7.37, 0.08, 0.02, 0.04
700, -2.04, -9.39, 1.27, 0.01, -0.05, -0.06
750, -2.04, -8.75, 4.33, 0.22, 0.03, 0.05
800, -2.62, -8.64, 5.03, -0.05, -0.05, -0.01
850, -1.85, -9.29, 1.66, 0.14, -0.07, -0.00
900, -2.66, -8.45, 5.76, 0.16, 0.00, 0.03
950, -2.46, -9.03, 2.86, 0.02, -0.10, -0.06
