Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.90, 2.15, 9.25, 0.01, -0.04, -0.01
50, -1.56, 2.00, 9.10, -0.04, -0.04, 0.03
100, -1.58, 3.09, 12.59, -0.17, -0.11, 0.03
150, -3.03, 3.02, 11.78, -0.60, -0.03, -0.08
200, -3.45, 6.18, 21.41, -1.31, -0.05, -0.28
250, -2.79, 15.13, 33.95, -4.37, -0.26, -0.41
300, 2.34, 17.11, 13.70, -4.37, 0.95, -1.18
350, 4.07, 12.43, -0.41, -4.37, 1.52, -0.68
400, 5.37, -0.36, -21.94, -4.37, 1.72, -0.60
450, 3.16, -17.10, -37.13, -1.75, 0.73, 0.49
500, -11.27, -5.31, 9.66, 1.46, -0.08, 0.85
550, -6.54, -9.62, -0.86, -0.35, -0.24, -0.52
600, -0.03, -9.09, 1.57, 0.18, -0.34, -0.46
650, -0.80, -9.09, 5.50, 0.18, -0.12, 0.01
700, -2.32, -9.48, 1.67, -0.04, 0.00, 0.02
750, -1.81, -9.37, 2.97, 0.13, -0.09, 0.16
800, -4.04, -8.85, 3.10, -0.03, -0.03, 0.06
850, -2.46, -9.52, 0.95, 0.10, -0.11, -0.07
900, -3.11, -8.96, 3.85, 0.17, -0.10, -0.03
950, -2.01, -9.17, 2.92, -0.01, -0.10, -0.09
